id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
834725161326761250,Rental unit in Columbus · ★4.89 · 1 bedroom · 2 beds · 1 bath,194281106,Nicole,,Near North/University,39.9785718,-82.9983547,Entire home/apt,73,1,47,2023-12-15,4.75,40,332,47,2023-2374
834728948230765570,Rental unit in Columbus · ★4.81 · 1 bedroom · 1 bed · 1 bath,194281106,Nicole,,Near North/University,39.9785718,-82.9983547,Entire home/apt,73,1,31,2023-11-25,3.26,40,0,31,2023-2380
834733857142632909,Rental unit in Columbus · ★4.96 · 1 bedroom · 1 bed · 1 bath,194281106,Nicole,,Near North/University,39.9785718,-82.9983547,Entire home/apt,73,1,48,2023-12-15,4.97,40,0,48,2023-2382
835627960871138774,Home in Columbus · 3 bedrooms · 3 beds · 2.5 baths,52670347,Pat,,Franklinton,39.9611049,-83.0271456,Entire home/apt,95,30,2,2023-08-21,0.25,1,365,2,
835685347908206906,Home in Columbus · ★4.80 · 5 bedrooms · 5 beds · 2.5 baths,217826846,Sky,,Near North/University,39.99064,-83.0085,Entire home/apt,576,2,5,2023-10-22,0.96,7,264,5,2023-2392
835771110225107139,Home in Columbus · ★5.0 · 1 bedroom · 1 bed · 2.5 shared baths,217826846,Sky,,Near North/University,39.98928,-83.00745,Private room,49,2,11,2023-12-11,1.11,7,5,11,2023-2392
836179832213665375,Rental unit in Columbus · 1 bedroom · 1 bed · 1 bath,16395459,Barbara,,Downtown,39.9652427,-82.9923982,Entire home/apt,78,30,1,2023-08-05,0.21,1,234,1,
836186617836459595,Rental unit in Columbus · ★4.76 · 2 bedrooms · 2 beds · 2 baths,253828606,Frontdesk,,Downtown,39.9594196,-82.9855199,Entire home/apt,112,1,63,2023-12-22,6.41,23,325,63,2023-2406
836197005440148189,Home in Columbus · ★4.71 · 1 bedroom · 1 bed · 1 bath,115836608,Erich,,Near North/University,39.98859,-83.01574,Entire home/apt,144,2,7,2023-09-11,0.75,28,361,7,2022-3345
836243390618334873,Home in Columbus · ★5.0 · 3 bedrooms · 6 beds · 2 baths,40026410,Jamie,,North Linden,40.04304,-82.99347,Entire home/apt,138,2,41,2023-12-03,4.35,4,0,41,2023-2325
836244854004778600,Rental unit in Columbus · ★4.74 · 2 bedrooms · 2 beds · 2 baths,253828606,Frontdesk,,Downtown,39.9594196,-82.9855199,Entire home/apt,112,1,43,2023-12-10,4.43,23,339,43,2023-2409
836276283964015095,Rental unit in Columbus · ★4.42 · 2 bedrooms · 2 beds · 1 bath,52174539,Kate & Nat,,Near North/University,39.98968,-83.01186,Entire home/apt,69,1,11,2023-11-26,1.11,33,0,11,2022-2525
836477100544198933,Home in Columbus · ★4.91 · 1 bedroom · 1 bed · 1 bath,115836608,Erich,,Near North/University,39.9922705,-83.0117799,Entire home/apt,119,3,11,2023-11-03,1.11,28,321,11,2023-2495
836669877950033658,Home in Columbus · ★4.93 · 3 bedrooms · 3 beds · 1 bath,393556321,Stephen,,Near North/University,39.98678,-83.01325,Entire home/apt,163,1,28,2023-12-11,2.90,4,72,28,2023-2024
836744212847907944,Home in Columbus · 4 bedrooms · 5 beds · 1.5 baths,188927124,Don,,Near South,39.93357388442271,-82.98540399775322,Entire home/apt,163,1,1,2023-10-21,0.45,6,364,1,2023-1693
836836231293698708,Rental unit in Columbus · ★4.88 · 1 bedroom · 1 bed · 1 bath,194281106,Nicole,,Near North/University,39.9785718,-82.9983547,Entire home/apt,73,2,41,2023-12-18,5.04,40,0,41,2023-2361
836840799933242518,Rental unit in Columbus · ★4.54 · 2 bedrooms · 2 beds · 2 baths,253828606,Frontdesk,,Downtown,39.9594196,-82.9855199,Entire home/apt,110,1,35,2023-12-17,3.72,23,341,35,2023-2410
836879511762079996,Guesthouse in Worthington · ★5.0 · 2 bedrooms · 2 beds · 1 bath,219344421,James,,Far Northwest,40.10237,-83.04383,Entire home/apt,64,30,3,2023-12-15,0.34,2,150,3,
837033020572776135,Rental unit in Columbus · ★4.55 · 2 bedrooms · 2 beds · 1 bath,453019578,Tom,,Near North/University,40.00355,-83.00252,Entire home/apt,70,2,11,2023-11-26,1.21,51,119,11,2022-1988
837126714823583233,Rental unit in Columbus · ★4.76 · 2 bedrooms · 2 beds · 1 bath,490263838,Joan,,Near North/University,40.00732,-83.00087,Entire home/apt,92,1,21,2023-12-10,2.38,3,74,21,2023-2486
837149217717082405,Rental unit in Columbus · ★4.53 · Studio · 1 bed · 1 bath,235497311,Marc (TailwindSTR),,Near North/University,40.0047,-83.00916,Entire home/apt,83,1,43,2023-12-10,4.33,44,93,43,2020-1209
837219984885154503,Rental unit in Columbus · ★4.97 · 2 bedrooms · 4 beds · 1 bath,249951812,Jessie,,Near North/University,39.99677,-82.99836,Entire home/apt,75,2,39,2023-12-10,3.95,20,149,39,2023-4811
837225803913759905,Home in Columbus · ★4.44 · 3 bedrooms · 4 beds · 2.5 baths,449985104,Lasta,,Near North/University,39.99218,-83.00098,Entire home/apt,269,2,9,2023-11-12,1.01,1,217,9,2022-3283
837580926294995789,Home in Columbus · ★4.86 · 3 bedrooms · 4 beds · 1 bath,158439641,GH Hospitality,,Clintonville,40.0609,-83.00592,Entire home/apt,131,1,21,2023-11-28,2.29,89,356,21,2023-2286
837584640244779429,Rental unit in Columbus · 2 bedrooms · 2 beds · 2 baths,503371326,New Albany Apartments,,Rocky Fork-Blacklick,40.07008,-82.86365,Entire home/apt,71,30,0,,,1,69,0,
837937493122135775,Home in Columbus · ★4.85 · 1 bedroom · 1 bed · 1.5 baths,68714956,Gheon,,Near East,39.97182,-82.97156,Entire home/apt,95,2,20,2023-12-23,3.02,1,352,20,2023-2760
838008360334136512,Rental unit in Columbus · ★4.60 · 1 bedroom · 1 bed · 1 bath,498509260,Benjamin,,Near South,39.95175,-82.99357,Entire home/apt,103,1,15,2023-11-25,1.55,22,365,15,2022-3477
838008608713467192,Rental unit in Columbus · ★4.25 · 1 bedroom · 1 bed · 1 bath,496464688,Housepitality,,Near South,39.95139,-82.99422,Entire home/apt,90,1,18,2023-12-14,1.86,19,0,18,2023-2136
838046206591790928,Home in Columbus · ★4.80 · 7 bedrooms · 7 beds · 2.5 baths,393556321,Stephen,,Near North/University,39.98798,-83.01531,Entire home/apt,635,2,10,2023-12-03,1.03,4,321,10,2022-3126
838194120033914320,Home in Grove City · 3 bedrooms · 2 baths,295831612,Clementine,,Greenlawn/Frank Road,39.904983,-83.0344221,Entire home/apt,82,30,0,,,3,362,0,
839050777304430742,Condo in Columbus · ★4.72 · 1 bedroom · 1 bed · 1 bath,478727368,Lisas Team,,Downtown,39.96108,-82.99323,Entire home/apt,48,1,18,2023-11-24,1.95,14,362,18,2023-2440
839056204910801795,Condo in Columbus · ★4.69 · 1 bedroom · 1 bed · 1 bath,478727368,Lisas Team,,Downtown,39.95914,-82.99215,Entire home/apt,48,1,29,2023-12-10,2.98,14,271,29,2023-2435
839059182827587254,Condo in Columbus · ★4.77 · 1 bedroom · 1 bed · 1 bath,478727368,Lisas Team,,Downtown,39.96088,-82.99362,Entire home/apt,50,1,22,2023-12-15,2.35,14,332,22,2023-2443
839059713634516888,Condo in Columbus · ★4.71 · 1 bedroom · 1 bed · 1 bath,478727368,Lisas Team,,Downtown,39.96038,-82.99206,Entire home/apt,50,1,17,2023-12-11,1.78,14,356,17,2023-2444
839060225997741375,Condo in Columbus · ★4.88 · 1 bedroom · 1 bed · 1 bath,478727368,Lisas Team,,Downtown,39.9607,-82.99244,Entire home/apt,50,1,25,2023-12-11,2.98,14,342,25,2023-2439
839060705235997570,Condo in Columbus · ★4.63 · 1 bedroom · 1 bed · 1 bath,478727368,Lisas Team,,Downtown,39.95979,-82.99244,Entire home/apt,48,1,27,2023-12-17,2.93,14,359,27,2023-2442
839141433192990824,Home in Columbus · ★4.82 · 2 bedrooms · 2 beds · 1.5 baths,401144250,Kay,,Near South,39.9439929,-82.97164479999999,Entire home/apt,96,2,16,2023-09-26,2.31,1,0,16,2023-3320
839742931581654915,Home in Columbus · ★4.90 · 3 bedrooms · 4 beds · 1 bath,489029435,Elaina,,Near East,39.96831,-82.95469,Entire home/apt,143,2,20,2023-12-03,2.12,4,364,20,2023-2047
840461397125310005,Home in Columbus · 4 bedrooms · 4 beds · 1 bath,500021778,Keira,,Downtown,39.96056,-82.99548,Entire home/apt,70,30,1,2023-10-28,0.51,3,364,1,
840503891655718426,Home in Columbus · ★4.0 · 2 bedrooms · 3 beds · 1 bath,500021778,Keira,,Downtown,39.96038,-82.99416,Entire home/apt,50,30,5,2023-12-03,0.63,3,249,5,
840650328372127646,Home in Columbus · ★4.83 · 1 bedroom · 1 bed · 2.5 shared baths,217826846,Sky,,Near North/University,39.99098,-83.0077,Private room,48,2,12,2023-10-01,1.25,7,7,12,2023-2392
840682366320281429,Home in Columbus · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,496464688,Housepitality,,Franklinton,39.95678,-83.02766,Entire home/apt,155,1,4,2023-07-01,0.42,19,361,4,2022-3524
840683035769808298,Condo in Columbus · ★4.47 · 2 bedrooms · 3 beds · 1 bath,498509260,Benjamin,,Near South,39.94485,-82.99909,Entire home/apt,129,1,19,2023-11-19,2.02,22,326,19,2021-3077
840683420123476615,Rental unit in Columbus · ★4.73 · 2 bedrooms · 2 beds · 1 bath,498509260,Benjamin,,Near South,39.95101,-82.99769,Entire home/apt,105,1,11,2023-11-20,1.13,22,364,11,2022-1403
840698544842469721,Home in Columbus · ★4.83 · 1 bedroom · 1 bed · 2.5 shared baths,217826846,Sky,,Near North/University,39.98939,-83.00903,Private room,48,2,12,2023-12-10,1.27,7,7,12,2023-2392
840748988943647012,Home in Columbus · ★4.88 · 1 bedroom · 1 bed · 2.5 shared baths,217826846,Sky,,Near North/University,39.98927,-83.00937,Private room,48,2,8,2023-10-05,0.83,7,7,8,2023-2392
841221372831854283,Home in Columbus · ★4.67 · 2 bedrooms · 2 beds · 3 baths,158439641,GH Hospitality,,Near East,39.95658,-82.9714,Entire home/apt,99,1,15,2023-10-27,1.55,89,339,15,2023-2100
841307565119301374,Home in Columbus · ★4.70 · 3 bedrooms · 8 beds · 1.5 baths,226197902,Eldre,,Near South,39.94452,-82.95092,Entire home/apt,104,3,46,2023-12-10,4.88,1,317,46,2023-2580
841314154178796351,Home in Columbus · ★4.97 · 2 bedrooms · 2 beds · 1.5 baths,149742461,Corey,,Near South,39.93881,-82.99074,Entire home/apt,125,1,33,2023-11-19,3.60,15,79,33,2023-2458
841326560312057021,Home in Columbus · ★4.88 · 2 bedrooms · 2 beds · 1 bath,63469270,Katie,,Near South,39.9459,-82.96143,Entire home/apt,110,2,16,2023-11-19,1.66,29,364,16,2022-3691
841340531853877308,Home in Columbus · ★4.80 · 3 bedrooms · 3 beds · 1.5 baths,191916098,Jami,,Near South,39.94869,-82.97433,Entire home/apt,143,2,41,2023-12-10,4.46,6,340,41,2023-2478
841358523797552289,Rental unit in Columbus · 1 bedroom · 1 bed · 1 bath,16528376,Jenean,,West Olentangy,39.9903668,-83.04351919999999,Entire home/apt,84,30,2,2023-10-06,0.29,6,337,2,
841389012851220957,Rental unit in Columbus · ★4.75 · 1 bedroom · 1 bed · 1 bath,235497311,Marc (TailwindSTR),,Eastmoor/Walnut Ridge,39.95378,-82.92408,Entire home/apt,78,1,40,2023-12-17,4.23,44,77,40,2021-1942
841410723600460827,Home in Columbus · ★4.50 · 3 bedrooms · 4 beds · 3 baths,121719854,Evolve,,Near South,39.94757,-82.98861,Entire home/apt,204,2,3,2023-08-13,0.51,22,0,3,2022-3456
841984365679834903,Home in Columbus · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,489584395,Tsegay,,South Linden,39.98278,-82.98395,Private room,9,1,25,2023-12-25,2.64,8,95,25,2023-3287
844193240965578140,Home in Columbus · ★4.85 · 3 bedrooms · 3 beds · 3.5 baths,158439641,GH Hospitality,,Near East,39.96222,-82.96595,Entire home/apt,141,1,20,2023-12-03,2.19,89,335,20,2022-3723
844206603274297683,Home in Columbus · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,77724716,Katie,,Near North/University,39.98143,-83.0155,Private room,75,3,12,2023-11-19,1.85,2,177,12,2023-2515
844920145777547884,Rental unit in Columbus · ★4.66 · 2 bedrooms · 2 beds · 1 bath,490263838,Joan,,Near North/University,40.00624699999999,-82.9999023,Entire home/apt,86,1,28,2023-11-19,2.97,3,0,28,2023-2044
844921247461048037,Rental unit in Columbus · ★4.83 · 1 bedroom · 1 bed · 1 bath,115836608,Erich,,Near North/University,39.9921,-83.01524,Entire home/apt,77,30,6,2023-11-24,0.71,28,351,6,2022-1310
844934074633306698,Home in Columbus · 3 bedrooms · 3 beds · 2.5 baths,115836608,Erich,,Near South,39.95043791362685,-82.97147826529417,Entire home/apt,136,2,0,,,28,314,0,2023-3768
844934158683240918,Rental unit in Columbus · ★5.0 · 1 bedroom · 1 bed · 1 bath,115836608,Erich,,Near North/University,39.99011,-83.01486,Entire home/apt,69,30,3,2023-09-10,0.33,28,365,3,2022-1316
845861708679449643,Home in Columbus · 2 bedrooms · 2 beds · 1 bath,347660271,Breezeway Homes,,Near South,39.93595,-82.98198,Entire home/apt,78,28,2,2023-12-13,0.26,3,324,2,2022-1132
845895493834179724,Townhouse in Columbus · ★4.94 · 6 bedrooms · 10 beds · 2 baths,426481609,Sherry,,Near North/University,40.01086,-83.00793,Entire home/apt,149,2,32,2023-12-17,3.48,7,60,32,2023-2569
846263205777248847,Home in Columbus · ★4.69 · 3 bedrooms · 3 beds · 3.5 baths,158439641,GH Hospitality,,Near East,39.96223,-82.96547,Entire home/apt,141,1,13,2023-12-03,1.42,89,342,13,2022-3722
846372099990936251,Rental unit in Columbus · ★5.0 · 2 bedrooms · 2 beds · 2 baths,194281106,Nicole,,Near North/University,39.9785718,-82.9983547,Entire home/apt,103,2,64,2023-12-18,6.81,40,296,64,2023-2368
846479691151428673,Home in Columbus · ★4.85 · 2 bedrooms · 2 beds · 1 bath,220407170,Justyn,,Near North/University,40.017,-83.00941,Entire home/apt,90,1,59,2023-12-18,6.97,2,144,59,2023-3299
846539477358657198,Rental unit in Columbus · ★New · 2 bedrooms · 2 beds · 1 bath,159792213,Caitlin,,Clintonville,40.06371846245657,-83.01800396586252,Entire home/apt,80,30,0,,,3,65,0,
846915872865783495,Home in Columbus · ★4.92 · 3 bedrooms · 3 beds · 1.5 baths,63469270,Katie,,Near South,39.94298,-82.98963,Entire home/apt,184,2,12,2023-10-22,1.31,29,349,12,2022-3638
847056756366090637,Rental unit in Columbus · ★4.89 · 1 bedroom · 2 beds · 1 bath,179436862,Brendan,,Near North/University,39.9976064,-82.99854359999999,Entire home/apt,110,1,61,2023-12-16,6.51,5,158,61,2023-2603
847088026764275169,Home in Columbus · ★5.0 · 4 bedrooms · 5 beds · 4 baths,158439641,GH Hospitality,,Near East,39.97151,-82.97063,Entire home/apt,194,1,14,2023-12-11,1.53,89,338,14,2022-3343
847766699090403160,Home in Columbus · ★4.94 · 3 bedrooms · 3 beds · 1.5 baths,63469270,Katie,,Near East,39.95477,-82.968,Entire home/apt,141,2,18,2023-11-19,2.13,29,363,18,2021-2111
847982926849093572,Townhouse in Columbus · 2 bedrooms · 4 beds · 1.5 baths,286980818,Cheryl,,Near South,39.94728,-82.97975,Entire home/apt,75,30,1,2023-08-09,0.22,28,240,1,
848355075842789342,Home in Grove City · 5 bedrooms · 5 beds · 3 baths,295831612,Clementine,,Greenlawn/Frank Road,39.9052,-83.03413,Entire home/apt,150,30,0,,,3,365,0,
848487697704786874,Home in Columbus · 2 bedrooms · 2 beds · 1 bath,440341900,Sweet Serenity Homes,,West Olentangy,39.98777,-83.04718,Entire home/apt,135,30,0,,,1,178,0,2023-4355
848588768740590751,Home in Columbus · ★4.88 · 3 bedrooms · 4 beds · 1 bath,211918791,Jaquan,,Near South,39.93854,-82.97461,Entire home/apt,,2,16,2023-11-12,2.49,1,0,16,2023-2833
848825330375804713,Rental unit in Columbus · ★4.86 · 2 bedrooms · 3 beds · 1 bath,52174539,Kate & Nat,,Near North/University,39.98988,-83.01019,Entire home/apt,67,1,21,2023-12-17,2.32,33,178,21,2023-1255
849179625754725953,Rental unit in Columbus · 2 bedrooms · 2 beds · 1 bath,443246026,Nsr,,Near North/University,39.99053,-83.01382,Entire home/apt,257,3,2,2023-11-12,0.76,6,178,2,2023-2185
849340250385730804,Rental unit in Columbus · 2 bedrooms · 3 beds · 1 bath,496464688,Housepitality,,Franklinton,39.95526,-83.02694,Entire home/apt,97,1,2,2023-11-19,0.26,19,365,2,2022-3107
849340636574192380,Home in Columbus · ★4.73 · 3 bedrooms · 3 beds · 2.5 baths,498509260,Benjamin,,Near South,39.95131,-82.96185,Entire home/apt,141,1,11,2023-10-01,1.39,22,357,11,2022-3525
849340771125091455,Home in Columbus · 4 bedrooms · 4 beds · 2 baths,498509260,Benjamin,,Northland,40.06891,-82.9866,Entire home/apt,235,1,2,2023-10-14,0.53,22,175,2,2022-1628
849926778795667204,Townhouse in Columbus · ★4.94 · 2 bedrooms · 2 beds · 1 bath,73410731,Kayla,,Near South,39.94401,-82.99301,Entire home/apt,93,2,32,2023-12-18,3.57,2,0,32,2023-2258
850647890877132688,Home in Columbus · ★4.63 · 5 bedrooms · 8 beds · 3.5 baths,506095159,Columbus,,Near South,39.93538,-82.96365,Entire home/apt,235,2,16,2023-12-09,2.19,4,320,16,2023-2494
850670426561903024,Rental unit in Columbus · ★4.65 · 2 bedrooms · 2 beds · 2.5 baths,506095159,Columbus,,North Linden,40.02202,-82.96263,Entire home/apt,105,2,17,2023-11-19,2.06,4,353,17,2023-3704
850683461475534005,Rental unit in Columbus · ★4.67 · 2 bedrooms · 2 beds · 2.5 baths,506095159,Columbus,,North Linden,40.02406,-82.96296,Entire home/apt,107,2,24,2023-11-26,2.91,4,357,24,2023-3705
851580481804392486,Home in Columbus · ★5.0 · 1 bedroom · 2 beds · 1 bath,116400313,Nate,,Near South,39.9443075,-82.99213809999999,Entire home/apt,124,2,11,2023-10-31,1.51,24,172,11,2023-3755
851653337240498166,Home in Powell · 1 bedroom · 2 beds · 2 shared baths,133856852,Amina,,Far Northwest,40.12567,-83.06763,Private room,53,1,0,,,2,267,0,2022-2116
852083370255303592,Rental unit in Columbus · ★4.65 · 2 bedrooms · 2 beds · 1 bath,453019578,Tom,,West Olentangy,40.02362,-83.02924,Entire home/apt,71,2,23,2023-12-10,2.62,51,141,23,2022-1978
852148176404452449,Home in Columbus · ★4.88 · 3 bedrooms · 3 beds · 3.5 baths,158439641,GH Hospitality,,Near East,39.9634,-82.96505,Entire home/apt,141,1,16,2023-12-16,1.75,89,339,16,2023-3720
852192989726014033,Home in Columbus · ★4.86 · 3 bedrooms · 3 beds · 3.5 baths,158439641,GH Hospitality,,Near East,39.9615,-82.96697,Entire home/apt,152,1,7,2023-11-28,0.93,89,365,7,2022-3721
852326099035686683,Home in Columbus · ★4.67 · 3 bedrooms · 4 beds · 1.5 baths,63469270,Katie,,Near South,39.94425,-82.98929,Entire home/apt,193,2,6,2023-11-19,0.77,29,359,6,2023-2020
854385843218469095,Home in Dublin · ★4.68 · 3 bedrooms · 3 beds · 1 bath,158439641,GH Hospitality,,Northwest,40.08212,-83.09698,Entire home/apt,115,1,25,2023-12-03,2.80,89,357,25,2023-2522
855067635653709229,Home in Columbus · ★4.67 · 3 bedrooms · 4 beds · 2 baths,447235921,Traverse,,Near South,39.94951,-82.96425,Entire home/apt,286,1,3,2023-06-05,0.39,31,110,3,2023-2054
855328293073646731,Rental unit in Columbus · ★4.98 · 1 bedroom · 2 beds · 1 bath,2806008,Harman,,Near North/University,39.99756,-82.99664,Entire home/apt,88,1,44,2023-12-10,4.89,4,57,44,2022-3658
855391049223539513,Rental unit in Columbus · ★4.95 · 1 bedroom · 2 beds · 1 bath,2806008,Harman,,Near North/University,39.99763,-82.99649,Entire home/apt,88,1,39,2023-12-21,4.74,4,27,39,2022-3660
855436457807788122,Rental unit in Columbus · ★4.90 · 1 bedroom · 2 beds · 1 bath,2806008,Harman,,Near North/University,39.99544,-82.99625,Entire home/apt,74,1,50,2023-12-17,5.60,4,49,50,2022-3659
856091953502335227,Home in Columbus · ★4.79 · 2 bedrooms · 3 beds · 1.5 baths,476295229,Keith,,Near East,39.97279,-82.98171,Entire home/apt,116,1,14,2023-11-12,1.71,3,176,14,2023-2248
856452749804730938,Home in Columbus · ★4.71 · 3 bedrooms · 3 beds · 2 baths,158439641,GH Hospitality,,Near South,39.92946,-82.98637,Entire home/apt,115,1,14,2023-11-20,1.61,89,364,14,2023-2771
856548105297158367,Home in Columbus · ★5.0 · 4 bedrooms · 6 beds · 3.5 baths,120989543,Evan,,Franklinton,39.95644,-83.02677,Entire home/apt,299,1,37,2023-12-04,4.11,2,353,37,2023-2168
856624018805207416,Home in Columbus · ★4.84 · 1 bedroom · 2 beds · 1 bath,116400313,Nate,,Near South,39.9443044,-82.9921738,Entire home/apt,120,2,19,2023-11-22,2.54,24,174,19,2023-3756
856758850972863482,Home in Columbus · ★4.75 · 4 bedrooms · 6 beds · 2.5 baths,498509260,Benjamin,,Franklinton,39.95879,-83.02526,Entire home/apt,435,1,8,2023-07-24,0.90,22,317,8,2023-4420
856759068969342295,Home in Columbus · ★4.83 · 2 bedrooms · 2 beds · 1 bath,498509260,Benjamin,,Near South,39.95271,-82.99425,Entire home/apt,117,1,12,2023-12-11,1.70,22,90,12,2022-3476
856759409635037285,Townhouse in Columbus · ★4.60 · 2 bedrooms · 3 beds · 1 bath,498509260,Benjamin,,Near South,39.95015,-82.99541,Entire home/apt,173,1,20,2023-11-19,2.31,22,0,20,2022-1680
